arpt_id,icao_id,arpt_name,rwy_id,lat_decimal,long_decimal,observation_time,wind_speed_kt,flight_category,raw_text
S70,,OTHELLO MUNI,07/25,46.7942175,-119.0801089,,,,
S71,,EDGAR G OBIE,08/26,48.59211111,-109.2506111,2023-12-27T22:45:00Z,0.0,VFR,KS71 272245Z AUTO 00000KT 10SM 03/M04 A3013 
S72,,JACK A BUELL,10/28,47.32581111,-116.5766778,,,,
S73,,KAMIAH MUNI,14/32,46.21977777,-116.0138056,,,,
S75,,PAYETTE MUNI,13/31,44.09397361,-116.9031056,,,,
S77,,MAGEE,01/19,47.84155833,-116.2519944,,,,
S78,,EMMETT MUNI,10/28,43.85265,-116.5390694,,,,
S79,,GREEN SEA,09/27,34.18555555,-79.0205875,,,,
S81,,INDIAN CREEK USFS,04/22,44.76113888,-115.1073611,,,,
S82,,KOOSKIA MUNI,14/32,46.13267138,-115.9787525,,,,
S83,,SHOSHONE COUNTY,07/25,47.54726111,-116.1890639,,,,
S84,,COTTONWOOD MUNI,07/25,46.03876972,-116.3315347,,,,
S85,,BIG SKY FLD,08/26,48.15355972,-104.5040556,2023-12-27T22:40:00Z,3.0,VFR,KS85 272240Z AUTO 25003KT 10SM CLR 02/M03 A3016 RMK A01 Culbertson 
S87,,WEISER MUNI,12/30,44.20466666,-116.9605278,,,,
S88,,SKYKOMISH STATE,06/24,47.71093555,-121.3390564,,,,
S89,,CRAIGMONT MUNI,07/25,46.24772222,-116.4793611,,,,
S90,,ELK CITY,14/35,45.82268583,-115.4398497,,,,
S92,,FISH LAKE /USFS/,05/23,46.33019527,-115.0631742,,,,
S93,,CLE ELUM MUNI,07/25,47.19424275,-120.8840354,,,,
S94,,PORT OF WHITMAN BUSINESS AIR CENTER,08/26,46.85870722,-117.4140811,,,,
S95,,MARTIN FLD,05/23,46.04693916,-118.4171778,,,,
S97,,ANDERSON FLD,07/25,48.10472861,-119.7199156,,,,
SAA,KSAA,SHIVELY FLD,05/23,41.44352777,-106.8275278,2023-12-27T22:35:00Z,0.0,VFR,KSAA 272235Z AUTO 00000KT 10SM CLR M03/M10 A3026 RMK AO2
SAC,KSAC,SACRAMENTO EXEC,02/20,38.51286111,-121.4933003,2023-12-27T21:50:00Z,3.0,VFR,MSAC 272150Z 22003KT CAVOK 32/24 Q1008 A2979
SAD,KSAD,SAFFORD RGNL,12/30,32.85334111,-109.6350819,2023-12-27T21:51:00Z,3.0,VFR,KSAD 272151Z AUTO VRB03KT 10SM CLR 13/M10 A3014 RMK AO2 SLP197 T01281100
SAF,KSAF,SANTA FE RGNL,15/33,35.61711111,-106.0894167,2023-12-27T21:53:00Z,9.0,VFR,KSAF 272153Z 24009KT 10SM CLR 06/M09 A3013 RMK AO2 SLP193 T00611094
SAN,KSAN,SAN DIEGO INTL,09/27,32.73356277,-117.1896633,2023-12-27T21:51:00Z,6.0,VFR,KSAN 272151Z 30006KT 10SM BKN250 18/13 A3013 RMK AO2 SLP201 T01780128 $
SAR,KSAR,SPARTA COMMUNITY-HUNTER FLD,09/27,38.14886361,-89.69850388,2023-12-27T22:35:00Z,4.0,LIFR,KSAR 272235Z AUTO 26004KT 4SM -SN BKN004 OVC025 00/00 A2988 RMK AO2 P0001 T00030003
SAS,KSAS,SALTON SEA,07/25,33.24119444,-115.9525833,,,,
SAT,KSAT,SAN ANTONIO INTL,13L/31R,29.53395833,-98.46905694,2023-12-27T21:51:00Z,9.0,VFR,KSAT 272151Z 31009KT 10SM FEW250 19/M01 A3000 RMK AO2 SLP149 T01941006
SAV,KSAV,SAVANNAH/HILTON HEAD INTL,10/28,32.12758333,-81.20213888,2023-12-27T21:53:00Z,5.0,VFR,KSAV 272153Z 26005KT 10SM BKN190 OVC220 18/10 A2986 RMK AO2 SLP109 T01780100
SAW,KSAW,MARQUETTE/SAWYER RGNL,01/19,46.34915833,-87.39637166,2023-12-27T22:47:00Z,6.0,MVFR,KSAW 272247Z 03006KT 10SM BKN029 02/M01 A3004
SAZ,KSAZ,STAPLES MUNI,14/32,46.38087944,-94.80660166,2023-12-27T22:35:00Z,3.0,VFR,KSAZ 272235Z AUTO 36003KT 10SM 03/02 A3005 RMK AO2
SBA,KSBA,SANTA BARBARA MUNI,15R/33L,34.42619166,-119.8414928,2023-12-27T21:53:00Z,9.0,VFR,KSBA 272153Z 26009KT 10SM FEW020 SCT045 17/11 A3015 RMK AO2 SLP208 T01670106
SBD,KSBD,SAN BERNARDINO INTL,06/24,34.09536111,-117.2348889,2023-12-27T21:51:00Z,0.0,VFR,KSBD 272151Z 00000KT 10SM BKN180 20/02 A3012
SBM,KSBM,SHEBOYGAN COUNTY MEML,13/31,43.76977777,-87.85172222,2023-12-27T21:53:00Z,5.0,VFR,KSBM 272153Z AUTO 02005KT 10SM CLR 02/M02 A3001 RMK AO2 SLP170 T00221022
SBN,KSBN,SOUTH BEND INTL,09L/27R,41.70822388,-86.3173375,2023-12-27T21:54:00Z,9.0,VFR,KSBN 272154Z 35009KT 10SM CLR 07/01 A2992 RMK AO2 SLP138 T00670011
SBO,KSBO,EAST GEORGIA RGNL,14/32,32.60913888,-82.36994444,2023-12-27T22:35:00Z,4.0,VFR,KSBO 272235Z AUTO 25004KT 10SM CLR 16/07 A2989 RMK AO2
SBP,KSBP,SAN LUIS COUNTY RGNL,07/25,35.2372725,-120.6426028,2023-12-27T21:56:00Z,6.0,VFR,KSBP 272156Z 18006KT 10SM FEW032 18/09 A3014
SBS,KSBS,STEAMBOAT SPRINGS/BOB ADAMS FLD,14/32,40.51626083,-106.8663017,2023-12-27T22:35:00Z,0.0,VFR,KSBS 272235Z AUTO 00000KT 10SM CLR M07/M13 A3026 RMK AO1 T10661130
SBU,KSBU,BLUE EARTH MUNI,03/21,43.59536111,-94.09286111,,,,
SBX,KSBX,SHELBY,05/23,48.54069444,-111.87125,2023-12-27T22:35:00Z,9.0,VFR,KSBX 272235Z AUTO 15009G16KT 10SM CLR 07/M07 A3005 RMK AO2
SBY,KSBY,SALISBURY-OCEAN CITY WICOMICO RGNL,14/32,38.34018944,-75.50947805,2023-12-27T22:40:00Z,8.0,MVFR,KSBY 272240Z 11008KT 5SM -RA BR FEW008 BKN018 OVC037 14/14 A2980 RMK AO2 RAB13 P0001 T01440139
SCA,KSCA,SIDNEY MUNI,05/23,40.24127777,-84.14786111,,,,
SCB,KSCB,SCRIBNER STATE,17/35,41.61033333,-96.62986111,2023-12-27T22:30:00Z,5.0,VFR,YSCB 272230Z AUTO 27005KT 230V320 9999 // NCD 21/15 Q1012 RF00.0/000.0
SCC,PASC,DEADHORSE,06/24,70.19475411,-148.4651649,2023-12-27T22:30:00Z,12.0,VFR,USCC 272230Z 23006MPS 9999 SCT033CB M02/M06 Q0997 R27/490545 NOSIG RMK QFE728
SCD,KSCD,MERKEL FLD SYLACAUGA MUNI,09/27,33.17183333,-86.30552777,2023-12-27T22:35:00Z,4.0,VFR,KSCD 272235Z AUTO 21004KT 10SM BKN090 OVC110 11/04 A2990 RMK AO2 T01070040
SCH,KSCH,SCHENECTADY COUNTY,10/28,42.85271833,-73.92956444,2023-12-27T21:47:00Z,0.0,IFR,KSCH 272147Z 00000KT 5SM BR OVC005 08/08 A3000
SCK,KSCK,STOCKTON METRO,11R/29L,37.89441027,-121.23874,2023-12-27T21:55:00Z,13.0,VFR,KSCK 272155Z 14013KT 10SM FEW075 SCT085 18/08 A3002 RMK AO2 SLP166 T01780083
SCM,PACM,SCAMMON BAY,10/28,61.84454166,-165.57375,2023-12-27T22:30:00Z,14.0,MVFR,USCM 272230Z 22007MPS 9999 -SHSN BKN018CB M01/M04 Q0998 R18/950244 NOSIG RMK QFE712
SCR,KSCR,SILER CITY MUNI,04/22,35.7042745,-79.50429758,2023-12-27T22:25:00Z,0.0,MVFR,KSCR 272225Z AUTO 00000KT 10SM SCT006 BKN013 OVC026 15/15 A2978 RMK AO2 T01500150
SCX,KSCX,SCOTT MUNI,05/23,36.45569194,-84.58575,2023-12-27T22:35:00Z,3.0,VFR,KSCX 272235Z AUTO 36003KT 10SM CLR 08/05 A2982 RMK A01
SDA,KSDA,SHENANDOAH MUNI,12/30,40.75158722,-95.41362416,2023-12-27T22:35:00Z,13.0,MVFR,KSDA 272235Z AUTO 34013G20KT 10SM FEW016 OVC028 01/00 A3000 RMK AO2
SDC,KSDC,WILLIAMSON/SODUS,10/28,43.2345975,-77.11946388,2023-12-27T22:35:00Z,5.0,VFR,KSDC 272235Z AUTO 12005KT 10SM -RA SCT008 OVC039 10/09 A2987 RMK AO2 P0002
SDF,KSDF,LOUISVILLE MUHAMMAD ALI INTL,11/29,38.174085,-85.73649361,2023-12-27T22:20:00Z,6.0,VFR,ESDF 272220Z AUTO 10006KT 9999 OVC086/// M02/M03 Q1013
SDL,KSDL,SCOTTSDALE,03/21,33.62288888,-111.9105278,2023-12-27T21:53:00Z,3.0,VFR,KSDL 272153Z VRB03KT 10SM CLR 17/M02 A3014 RMK AO2 SLP199 T01721017
SDM,KSDM,BROWN FLD MUNI,08R/26L,32.57227777,-116.9801667,2023-12-27T21:53:00Z,0.0,VFR,KSDM 272153Z 00000KT 7SM CLR 18/12 A3010 RMK AO2 SLP192 T01830122
SDP,PASD,SAND POINT,14/32,55.31369527,-160.5214247,,,,
SDY,KSDY,SIDNEY-RICHLAND RGNL,11/29,47.70686111,-104.1925556,2023-12-27T21:56:00Z,8.0,VFR,KSDY 272156Z AUTO 21008KT 10SM CLR 03/M06 A3017 RMK AO2 SLP253 T00331056
SEA,KSEA,SEATTLE-TACOMA INTL,16L/34R,47.44988888,-122.3117778,2023-12-27T21:53:00Z,12.0,VFR,KSEA 272153Z 13012KT 10SM OVC080 12/01 A2977 RMK AO2 SLP086 T01220011
SEE,KSEE,GILLESPIE FLD,17/35,32.82622222,-116.9724444,2023-12-27T21:47:00Z,0.0,VFR,KSEE 272147Z 00000KT 10SM SKC 20/09 A3011
SEF,KSEF,SEBRING RGNL,01/19,27.45638888,-81.34238888,2023-12-27T22:35:00Z,5.0,VFR,KSEF 272235Z AUTO 34005KT 10SM SCT120 21/08 A2994 RMK AO2 T02050081
SEG,KSEG,PENN VALLEY,17/35,40.82123472,-76.86417222,2023-12-27T22:33:00Z,3.0,MVFR,KSEG 272233Z AUTO 27003KT 3SM RA BR OVC014 10/08 A2988 RMK AO2 P0004 T01000083
SEM,KSEM,CRAIG FLD,15/33,32.34394666,-86.98780555,2023-12-27T22:40:00Z,5.0,VFR,KSEM 272240Z AUTO 18005KT 10SM CLR 11/06 A2991 RMK AO2
SEP,KSEP,STEPHENVILLE CLARK RGNL,14/32,32.21533333,-98.17766666,2023-12-27T22:35:00Z,10.0,VFR,KSEP 272235Z AUTO 33010KT 10SM CLR 10/00 A3010 RMK AO2 T01031005
SER,KSER,FREEMAN MUNI,09U/27U,38.92425644,-85.90972058,,,,
SET,KSET,ST CHARLES COUNTY RGNL/SMARTT FLD,18/36,38.92969444,-90.42997222,2023-12-27T22:37:00Z,7.0,IFR,KSET 272237Z AUTO 23007KT 1 3/4SM -SN BR FEW007 BKN013 OVC018 01/00 A2985 RMK AO2 P0001 T00110000
SEZ,KSEZ,SEDONA,03/21,34.84858916,-111.7884475,2023-12-27T22:35:00Z,4.0,VFR,KSEZ 272235Z AUTO 19004KT 10SM CLR 12/M10 A3018 RMK AO2
SFB,KSFB,ORLANDO SANFORD INTL,09R/27L,28.77717805,-81.23491388,2023-12-27T21:53:00Z,5.0,VFR,KSFB 272153Z 34005KT 10SM CLR 20/08 A2992 RMK AO2 SLP133 T02000078
SFF,KSFF,FELTS FLD,04R/22L,47.68294055,-117.3224261,2023-12-27T21:53:00Z,0.0,VFR,KSFF 272153Z 00000KT 10SM CLR 04/01 A3003 RMK AO2 SLP181 T00390006
SFM,KSFM,SANFORD SEACOAST RGNL,14/32,43.39380555,-70.708,2023-12-27T22:31:00Z,0.0,LIFR,KSFM 272231Z AUTO 00000KT 1/4SM FG OVC003 06/06 A3007 RMK AO2
SFO,KSFO,SAN FRANCISCO INTL,01R/19L,37.61880555,-122.3754167,2023-12-27T22:31:00Z,13.0,IFR,KSFO 272231Z 14013G21KT 2 1/2SM -RA FEW004 OVC018 15/12 A3002 RMK AO2 P0001 T01500117
SFQ,KSFQ,SUFFOLK EXEC,07/25,36.68288844,-76.59962316,2023-12-27T22:35:00Z,0.0,MVFR,KSFQ 272235Z AUTO 00000KT 10SM OVC011 17/17 A2977 RMK AO2 T01670165
SFY,KSFY,TRI-TOWNSHIP,13/31,42.04583333,-90.10794444,,,,
SFZ,KSFZ,NORTH CENTRAL STATE,05/23,41.92075,-71.49141666,2023-12-27T22:38:00Z,3.0,LIFR,KSFZ 272238Z AUTO 10003KT 1/2SM -RA FG OVC002 09/09 A3004 RMK AO2 P0000 $
SGF,KSGF,SPRINGFIELD-BRANSON NTL,14/32,37.24566138,-93.38862694,2023-12-27T22:39:00Z,13.0,IFR,KSGF 272239Z 27013G22KT 1 3/4SM -SN BR BKN009 OVC012 01/M01 A2989 RMK AO2 P0001 T00061006
SGH,KSGH,SPRINGFIELD/BECKLEY MUNI,15/33,39.84027777,-83.84016666,2023-12-27T21:56:00Z,4.0,VFR,KSGH 272156Z AUTO 02004KT 10SM CLR 07/03 A2986 RMK AO2 SLP117 T00670033
SGJ,KSGJ,NORTHEAST FLORIDA RGNL,06/24,29.95925027,-81.33972916,2023-12-27T22:20:00Z,3.0,VFR,ESGJ 272220Z 12003KT CAVOK M04/M05 Q1011
SGR,KSGR,SUGAR LAND RGNL,17/35,29.62224861,-95.65653416,2023-12-27T21:53:00Z,9.0,VFR,KSGR 272153Z 32009KT 10SM CLR 18/02 A3000 RMK AO2 SLP161 T01830017
SGS,KSGS,SOUTH ST PAUL MUNI/RICHARD E FLEMING FLD,16/34,44.85713888,-93.03286111,2023-12-27T22:35:00Z,0.0,VFR,KSGS 272235Z AUTO 00000KT 10SM CLR 02/M05 A3007 RMK AO2 T00171046
SGT,KSGT,STUTTGART MUNI CARL HUMPHREY FLD,18/36,34.59947852,-91.57500027,2023-12-27T22:20:00Z,10.0,VFR,ESGT 272220Z AUTO 12010KT 9999 OVC088/// M02/M07 Q1011
SGU,KSGU,ST GEORGE RGNL,01/19,37.03637805,-113.5103028,2023-12-27T21:56:00Z,0.0,VFR,KSGU 272156Z AUTO 00000KT 10SM CLR 09/M08 A3022 RMK AO2 SLP240 T00891078
SGY,PAGY,SKAGWAY,02/20,59.4602,-135.3168597,,,,
SHD,KSHD,SHENANDOAH VALLEY RGNL,05/23,38.26383333,-78.89644444,2023-12-27T22:35:00Z,0.0,IFR,KSHD 272235Z AUTO 00000KT 7SM BKN006 OVC013 10/10 A2981 RMK AO2 T01000100
SHG,PAGH,SHUNGNAK,10/28,66.88808333,-157.1624167,,,,
SHH,PASH,SHISHMAREF,05/23,66.24958333,-166.0893611,2023-12-27T22:30:00Z,6.0,MVFR,USHH 272230Z 15003MPS 9000 -SHSN BKN015CB M06/M07 Q0994 R06/450533 TEMPO 2000 SHSN BKN005CB
SHL,KSHL,SHELDON RGNL,15/33,43.20838888,-95.83341666,2023-12-27T22:35:00Z,7.0,VFR,KSHL 272235Z AUTO 36007KT 10SM OVC035 00/M02 A3004 RMK AO2
SHN,KSHN,SANDERSON FLD,05/23,47.23355555,-123.1475556,2023-12-27T21:53:00Z,0.0,VFR,KSHN 272153Z AUTO 00000KT 10SM OVC060 09/08 A2976 RMK AO2 SLP079 T00940078
SHR,KSHR,SHERIDAN COUNTY,06/24,44.76919444,-106.9802778,2023-12-27T21:53:00Z,3.0,VFR,KSHR 272153Z AUTO 28003KT 10SM CLR 09/M05 A3016 RMK AO2 SLP235 T00891050
SHV,KSHV,SHREVEPORT RGNL,06/24,32.44651527,-93.82604,2023-12-27T21:56:00Z,9.0,VFR,KSHV 272156Z 31009KT 10SM FEW050 13/01 A3000 RMK SLPNO
SHX,PAHX,SHAGELUK,16/34,62.69230555,-159.5692222,,,,
SIF,KSIF,ROCKINGHAM COUNTY NC SHILOH,13/31,36.43721638,-79.85100972,2023-12-27T22:30:00Z,0.0,MVFR,KSIF 272230Z AUTO 00000KT 10SM OVC013 13/13 A2979 RMK AO2 T01330130
SIG,TJIG,FERNANDO LUIS RIBAS DOMINICCI,09/27,18.45677777,-66.09847222,,,,
SIK,KSIK,SIKESTON MEML MUNI,03/21,36.89888888,-89.56175,2023-12-27T22:35:00Z,0.0,VFR,KSIK 272235Z AUTO 00000KT 10SM BKN040 BKN060 04/01 A2988 RMK AO2
SIT,PASI,SITKA ROCKY GUTIERREZ,11/29,57.04683436,-135.3610687,,,,
SIV,KSIV,SULLIVAN COUNTY,18/36,39.1147125,-87.44832916,,,,
SIY,KSIY,SISKIYOU COUNTY,17/35,41.78144444,-122.4681111,2023-12-27T21:53:00Z,14.0,VFR,KSIY 272153Z AUTO 17014KT 10SM BKN070 OVC090 08/03 A2997 RMK AO2 RAE40 SLP157 P0001 T00830033
SJC,KSJC,NORMAN Y MINETA SAN JOSE INTL,12R/30L,37.36299472,-121.9286206,2023-12-27T21:53:00Z,13.0,VFR,KSJC 272153Z 15013KT 10SM FEW030 BKN045 OVC100 18/09 A3004 RMK AO2 SLP173 T01780094
SJN,KSJN,ST JOHNS INDUSTRIAL AIR PARK,14/32,34.51855555,-109.37875,,,,
SJS,KSJS,BIG SANDY RGNL,03/21,37.75101972,-82.63668638,2023-12-27T22:35:00Z,0.0,IFR,KSJS 272235Z AUTO 00000KT 10SM OVC009 08/08 A2985 RMK AO2 T00810081
SJT,KSJT,SAN ANGELO RGNL/MATHIS FLD,03/21,31.35774833,-100.4963042,2023-12-27T21:51:00Z,6.0,VFR,KSJT 272151Z 32006KT 10SM CLR 13/00 A3008 RMK AO2 SLP190 T01280000
SJU,TJSJ,LUIS MUNOZ MARIN INTL,10/28,18.43939916,-66.00213333,,,,
SJX,KSJX,BEAVER ISLAND,05/23,45.69222222,-85.56661111,2023-12-27T22:35:00Z,6.0,MVFR,KSJX 272235Z AUTO 32006KT 10SM OVC013 04/02 A3000 RMK AO2 T00400023
SKF,KSKF,KELLY FLD,16/34,29.38423333,-98.58111666,2023-12-27T21:55:00Z,8.0,VFR,KSKF 272155Z 35008KT 10SM FEW250 21/M01 A2997 RMK AO2A SLP148 T02071012 $
SKI,KSKI,SAC CITY MUNI,18/36,42.37905555,-94.97961111,,,,
SKW,PASW,SKWENTNA,10/28,61.9661125,-151.1953903,,,,
SKX,KSKX,TAOS RGNL,13/31,36.45169444,-105.6730833,2023-12-27T21:56:00Z,9.0,VFR,KSKX 272156Z AUTO 33009KT 10SM CLR 05/M09 A3012 RMK AO2 SLP230 T00501089
SLB,KSLB,STORM LAKE MUNI,13/31,42.59723488,-95.24066555,2023-12-27T22:35:00Z,8.0,VFR,KSLB 272235Z AUTO 03008KT 10SM CLR M00/M02 A3004 RMK AO2
SLC,KSLC,SALT LAKE CITY INTL,17/35,40.78839333,-111.9777733,2023-12-27T21:54:00Z,0.0,VFR,KSLC 272154Z 00000KT 10SM SCT090 BKN200 06/M04 A3030 RMK AO2 SLP264 T00561039
SLE,KSLE,MCNARY FLD,H1,44.90952777,-123.0025,2023-12-27T21:56:00Z,4.0,VFR,KSLE 272156Z 11004KT 10SM OVC060 08/06 A2981 RMK AO2 RAB26E35 SLP094 P0000 T00830056
SLG,KSLG,SMITH FLD,18/36,36.19186111,-94.49,2023-12-27T21:56:00Z,13.0,MVFR,KSLG 272156Z AUTO 29013KT 10SM BKN030 OVC050 03/M03 A2997 RMK AO2 SLP154 T00331028
SLH,KSLH,CHEBOYGAN COUNTY,17/35,45.65373777,-84.51929777,2023-12-27T22:35:00Z,6.0,LIFR,KSLH 272235Z AUTO 32006KT 2SM BR OVC003 04/04 A2997 RMK AO2
SLK,KSLK,ADIRONDACK RGNL,05/23,44.38530805,-74.20618138,2023-12-27T22:00:00Z,4.0,VFR,OSLK 272200Z 01004KT CAVOK 13/09 Q1019
SLN,KSLN,SALINA RGNL,H5,38.79061111,-97.65222222,2023-12-27T21:53:00Z,15.0,VFR,KSLN 272153Z 33015KT 10SM FEW031 01/M05 A3007 RMK AO2 SLP196 T00061050 $
SLO,KSLO,SALEM-LECKRONE,18/36,38.64287222,-88.96418527,2023-12-27T22:35:00Z,11.0,MVFR,KSLO 272235Z AUTO 26011KT 5SM -RA SCT012 SCT018 OVC034 05/03 A2983 RMK AO2 T00450031
SLQ,PASL,SLEETMUTE,15/33,61.70050944,-157.1658497,,,,
SLR,KSLR,SULPHUR SPRINGS MUNI,01/19,33.15983333,-95.62113888,2023-12-27T22:35:00Z,10.0,VFR,KSLR 272235Z AUTO 30010KT 10SM CLR 09/M01 A3006 RMK AO2 T00911014
SMD,KSMD,SMITH FLD,05/23,41.14336111,-85.15277777,2023-12-27T22:20:00Z,3.0,VFR,LSMD 272220Z AUTO 13003KT 070V170 9999NDV NCD 01/M02 Q1021 RMK
SME,KSME,LAKE CUMBERLAND RGNL,05/23,37.05358333,-84.61563888,2023-12-27T22:20:00Z,0.0,VFR,LSME 272220Z AUTO 00000KT 9999NDV NCD M01/M03 Q1021 RMK
SMF,KSMF,SACRAMENTO INTL,17R/35L,38.69544444,-121.5907778,2023-12-27T22:46:00Z,3.0,IFR,KSMF 272246Z 09003KT 2SM -RA BR BKN007 OVC035 13/11 A3005 RMK AO2 TWR VIS 2 1/2 RAE06B38 P0001 T01330111
SMK,PAMK,ST MICHAEL,02/20,63.49005555,-162.1103889,2023-12-27T22:20:00Z,8.0,MVFR,ESMK 272220Z AUTO 13008KT 9999 BKN012/// OVC051/// 03/02 Q1012
SMN,KSMN,LEMHI COUNTY,17/35,45.12327777,-113.8814444,2023-12-27T21:56:00Z,0.0,VFR,KSMN 272156Z AUTO 00000KT 10SM SCT026 M04/M08 A3031 RMK AO2 SLP949 T10391083 FZRANO
SMO,KSMO,SANTA MONICA MUNI,H1,34.01582194,-118.4513061,2023-12-27T21:51:00Z,5.0,VFR,KSMO 272151Z 22005KT 10SM CLR 16/12 A3013 RMK AO2 SLP200 T01610122
SMQ,KSMQ,SOMERSET,12/30,40.62598063,-74.67003161,2023-12-27T22:20:00Z,0.0,VFR,ESMQ 272220Z AUTO 00000KT 9999 NCD M05/M05 Q1015
SMS,KSMS,SUMTER,05/23,33.99502555,-80.36132888,2023-12-27T22:35:00Z,4.0,MVFR,KSMS 272235Z AUTO 26004KT 10SM SCT015 BKN022 15/14 A2983 RMK AO2
SMU,PASP,SHEEP MOUNTAIN,05/23,61.81128055,-147.5090514,,,,
SMX,KSMX,SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD,02/20,34.89994444,-120.4580833,2023-12-27T22:20:00Z,4.0,VFR,ESMX 272220Z AUTO 10004KT 040V120 9999 OVC088/// M03/M04 Q1012
SNA,KSNA,JOHN WAYNE/ORANGE COUNTY,02R/20L,33.67566194,-117.8682331,2023-12-27T21:53:00Z,5.0,MVFR,KSNA 272153Z 23005KT 5SM HZ FEW021 BKN250 18/12 A3011 RMK AO2 SLP197 T01830122 $
SNC,KSNC,CHESTER,17/35,41.38370944,-72.50578722,2023-12-27T22:35:00Z,0.0,LIFR,KSNC 272235Z AUTO 00000KT 3SM -RA OVC001 09/09 A3000 RMK AO2
SNH,KSNH,SAVANNAH-HARDIN COUNTY,01/19,35.17024638,-88.21672611,2023-12-27T22:30:00Z,9.0,VFR,KSNH 272230Z AUTO 26009G18KT 10SM SCT045 OVC050 12/03 A2983 RMK A01
SNK,KSNK,WINSTON FLD,17/35,32.69338888,-100.9504722,2023-12-27T22:20:00Z,0.0,VFR,ESNK 272220Z AUTO 00000KT 9999 NCD M15/M17 Q1008
SNL,KSNL,SHAWNEE RGNL,17/35,35.35730555,-96.94283333,2023-12-27T22:35:00Z,10.0,VFR,KSNL 272235Z AUTO 33010G14KT 10SM CLR 05/M08 A3007 RMK AO2 T00521079
SNP,PASN,ST PAUL ISLAND,18/36,57.16630555,-170.2225556,,,,
SNS,KSNS,SALINAS MUNI,08/26,36.66241083,-121.6071536,2023-12-27T22:20:00Z,5.0,VFR,ESNS 272220Z AUTO 26005KT 9999 NCD M11/M11 Q1004
SNY,KSNY,SIDNEY MUNI/LLOYD W CARR FLD,03/21,41.09976083,-102.9849931,2023-12-27T21:53:00Z,14.0,VFR,KSNY 272153Z AUTO 35014KT 10SM CLR 03/M07 A3010 RMK AO2 PK WND 34028/2101 SLP208 T00331067
SOA,KSOA,SONORA MUNI,18/36,30.58569444,-100.6485556,2023-12-27T22:35:00Z,5.0,VFR,KSOA 272235Z AUTO 32005G12KT 10SM CLR 13/M00 A3012 RMK AO2
SOP,KSOP,MOORE COUNTY,05/23,35.2374225,-79.38903361,2023-12-27T21:56:00Z,4.0,MVFR,KSOP 272156Z AUTO 26004KT 10SM OVC018 17/16 A2978 RMK AO2 SLP086 T01670156
SOV,PASO,SELDOVIA,16/34,59.44390555,-151.7050417,,,,
SOW,KSOW,SHOW LOW RGNL,07/25,34.26547166,-110.0056625,2023-12-27T22:35:00Z,6.0,VFR,KSOW 272235Z AUTO 01006KT 10SM CLR 05/M15 A3023 RMK AO2
SPA,KSPA,SPARTANBURG DOWNTOWN MEML/SIMPSON FLD,05/23,34.91641666,-81.95577777,2023-12-27T22:35:00Z,6.0,VFR,KSPA 272235Z AUTO 23006KT 10SM CLR 13/10 A2980 RMK AO2
SPB,KSPB,SCAPPOOSE,15/33,45.77102777,-122.8618333,2023-12-27T21:53:00Z,0.0,MVFR,KSPB 272153Z AUTO 00000KT 5SM -RA BR OVC060 09/07 A2982 RMK AO2 RAE22B39 SLP098 P0003 T00890067
SPF,KSPF,BLACK HILLS-CLYDE ICE FLD,04/22,44.48105555,-103.786,2023-12-27T22:35:00Z,6.0,VFR,KSPF 272235Z AUTO 26006KT 10SM CLR 01/M07 A3017 RMK AO2
SPG,KSPG,ALBERT WHITTED,07/25,27.76511416,-82.62693972,2023-12-27T21:53:00Z,7.0,VFR,KSPG 272153Z 32007KT 10SM BKN120 17/12 A2994 RMK AO2 SLP139 T01720117
SPH,KSPH,SPRINGHILL,18/36,32.98372222,-93.40916666,,,,
SPI,KSPI,ABRAHAM LINCOLN CAPITAL,04/22,39.84461361,-89.67754666,2023-12-27T21:52:00Z,13.0,VFR,KSPI 272152Z 07013KT 9SM -RA BKN050 OVC060 06/02 A2984 RMK AO2 SLP109 P0000 T00560017
SPK,KSPK,SPANISH FORK MUNI/WOODHOUSE FLD,12/30,40.14502777,-111.6676944,2023-12-27T22:35:00Z,7.0,VFR,KSPK 272235Z AUTO 31007KT CLR 03/M05 A3029 RMK AO2 PWINO
SPS,KSPS,SHEPPARD AFB/WICHITA FALLS MUNI,18/36,33.98880055,-98.4919025,2023-12-27T21:52:00Z,15.0,VFR,KSPS 272152Z AUTO 34015G20KT 10SM SCT044 09/M01 A3008 RMK AO2 SLP188 T00941006
SPW,KSPW,SPENCER MUNI,12/30,43.16565194,-95.20279305,2023-12-27T21:53:00Z,7.0,VFR,KSPW 272153Z AUTO 02007KT 10SM BKN031 02/M03 A3004 RMK AO2 SLP189 T00221033
SPZ,KSPZ,SILVER SPRINGS,06/24,39.40305555,-119.2511944,,,,
SQI,KSQI,WHITESIDE COUNTY/JOS H BITTORF FLD,18/36,41.74283333,-89.67627777,2023-12-27T21:56:00Z,8.0,VFR,KSQI 272156Z AUTO 05008KT 10SM CLR 04/01 A2994 RMK AO2 SLP007 T00390006 PNO $
SQL,KSQL,SAN CARLOS,12/30,37.51186111,-122.2495311,2023-12-27T21:47:00Z,152.0,VFR,KSQL 272147Z 150152G25KT 10SM BKN035 16/11 A3003
